source_location,rack_type,volume,PR_to_EO_sla_range_80,PR_to_EO_accuracy_80,PR_to_EO_sla_range_90,PR_to_EO_accuracy_90,PR_to_EO_default_sla,PR_to_EO_default_accuracy,PR_to_EO_avg_deviation,EO_to_PO_sla_range_80,EO_to_PO_accuracy_80,EO_to_PO_sla_range_90,EO_to_PO_accuracy_90,EO_to_PO_default_sla,EO_to_PO_default_accuracy,EO_to_PO_avg_deviation,PO_to_Ready_sla_range_80,PO_to_Ready_accuracy_80,PO_to_Ready_sla_range_90,PO_to_Ready_accuracy_90,PO_to_Ready_default_sla,PO_to_Ready_default_accuracy,PO_to_Ready_avg_deviation,Ready_to_Picked_sla_range_80,Ready_to_Picked_accuracy_80,Ready_to_Picked_sla_range_90,Ready_to_Picked_accuracy_90,Ready_to_Picked_default_sla,Ready_to_Picked_default_accuracy,Ready_to_Picked_avg_deviation,Picked_to_Delivered_sla_range_80,Picked_to_Delivered_accuracy_80,Picked_to_Delivered_sla_range_90,Picked_to_Delivered_accuracy_90,Picked_to_Delivered_default_sla,Picked_to_Delivered_default_accuracy,Picked_to_Delivered_avg_deviation,Delivered_to_Handoff_sla_range_80,Delivered_to_Handoff_accuracy_80,Delivered_to_Handoff_sla_range_90,Delivered_to_Handoff_accuracy_90,Delivered_to_Handoff_default_sla,Delivered_to_Handoff_default_accuracy,Delivered_to_Handoff_avg_deviation
FOX-GDL,EC2.C8G.23,171,"(0, 45.0)",80.7017543859649,"(0, 58.0)",90.05847953216374,28,2.3391812865497075,27.179722656815507,"(0, 0.0)",93.56725146198829,"(0, 0.0)",93.56725146198829,0,96.49122807017544,0.8498274839774803,"(0, 0)",0.0,"(0, 0)",0.0,45,2.923976608187134,27.327393842726938,"(0, 0)",0.0,"(0, 0)",0.0,0,61.98830409356725,1.2576732348004003,"(0, 0)",0.0,"(0, 0)",0.0,16,13.450292397660817,11.118030115461094,"(0, 0)",0.0,"(0, 0)",0.0,1,67.2514619883041,2.6726649051057128
FOX-GDL,EC2.C8GD.23,49,"(0, 71.0)",85.71428571428571,"(0, 82.0)",97.95918367346938,46,2.0408163265306123,27.688945828406606,"(0, 18.0)",97.95918367346938,"(0, 18.0)",97.95918367346938,6,26.53061224489796,6.616656394582662,"(0, 0)",0.0,"(0, 0)",0.0,29,0.0,11.649280970361938,"(0, 0)",0.0,"(0, 0)",0.0,0,40.816326530612244,1.1892374507581378,"(0, 0)",0.0,"(0, 0)",0.0,12,14.285714285714285,6.312497053276068,"(0, 0)",0.0,"(0, 0)",0.0,3,32.6530612244898,7.015289424840981
FOX-GDL,EC2.C8GN.23,6,"(2.0, 2.0)",83.33333333333334,"(2.0, 4.0)",100.0,2,100.0,0.816496580927726,"(1.0, 1.0)",83.33333333333334,"(0, 0)",0.0,1,83.33333333333334,0.0,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,
FOX-GDL,EC2.CUBSCOUT06.19AC,135,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,
FOX-GDL,EC2.CUBSCOUT07.19AC,17,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,
FOX-GDL,EC2.CUBSCOUT07.19DC,6,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,
FOX-GDL,EC2.G4DN.T4,48,"(0, 0)",0.0,"(0, 0)",0.0,20,2.083333333333333,23.765685511001102,"(0, 0.0)",91.66666666666666,"(0, 0.0)",91.66666666666666,0,91.66666666666666,1.030922854711811,"(0, 0)",0.0,"(0, 0)",0.0,50,2.083333333333333,36.64456745991586,"(0, 0)",0.0,"(0, 0)",0.0,0,70.83333333333334,0.7800021547050611,"(0, 0)",0.0,"(0, 0)",0.0,36,2.083333333333333,25.45015147715648,"(0, 59.0)",81.25,"(0, 0)",0.0,7,14.583333333333334,18.840610121320108
FOX-GDL,EC2.I4G.19,465,"(0, 0)",0.0,"(0, 0)",0.0,40,2.1505376344086025,36.8714244186392,"(0, 0.0)",94.40860215053763,"(0, 0.0)",94.40860215053763,0,96.34408602150538,0.795353584293526,"(13.0, 103.0)",80.0,"(0, 0)",0.0,56,7.526881720430108,29.630630296464535,"(0, 8.0)",80.0,"(0, 0)",0.0,0,74.83870967741936,2.61897604009989,"(4.0, 18.0)",80.21505376344086,"(3.0, 41.0)",90.10752688172043,17,10.967741935483872,23.109660492682607,"(0, 3.0)",84.73118279569893,"(0, 5.0)",90.53763440860216,2,87.95698924731182,14.558095528545286
FOX-GDL,EC2.I4GEN.19,270,"(0, 49.0)",80.0,"(0, 76.0)",90.37037037037037,27,8.88888888888889,24.98088170418258,"(0, 0.0)",89.25925925925927,"(0, 1.0)",90.0,0,90.37037037037037,1.3586455258369539,"(0, 0)",0.0,"(0, 0)",0.0,46,5.9259259259259265,29.608793090436013,"(0, 0)",0.0,"(0, 0)",0.0,1,60.74074074074074,1.6501138800075177,"(0, 0)",0.0,"(0, 0)",0.0,17,4.814814814814815,20.29880082759946,"(0, 0)",0.0,"(0, 0)",0.0,3,42.22222222222222,21.30189985135746
FOX-GDL,EC2.I8G.23,104,"(0, 80.0)",81.73076923076923,"(0, 93.0)",91.34615384615384,47,7.6923076923076925,39.70863708124327,"(0, 0)",0.0,"(0, 0)",0.0,1,50.96153846153846,2.2239066593097996,"(0, 0)",0.0,"(0, 0)",0.0,79,0.9615384615384616,28.21894827656335,"(0, 0)",0.0,"(0, 0)",0.0,1,29.807692307692307,1.5376233980678475,"(0, 0)",0.0,"(0, 0)",0.0,14,16.346153846153847,6.502916476882816,"(0, 0)",0.0,"(0, 0)",0.0,1,42.30769230769231,1.3888792270195336
FOX-GDL,EC2.INF2.17C,56,"(0, 0)",0.0,"(0, 0)",0.0,10,3.571428571428571,14.911512503036208,"(0, 0.0)",85.71428571428571,"(0, 4.0)",98.21428571428571,0,85.71428571428571,1.3453999442920348,"(0, 0)",0.0,"(0, 0)",0.0,17,12.5,9.46513867696697,"(0, 0)",0.0,"(0, 0)",0.0,1,66.07142857142857,2.980277047868416,"(7.0, 13.0)",82.14285714285714,"(7.0, 19.0)",91.07142857142857,15,10.714285714285714,21.123016313533874,"(0, 3.0)",82.14285714285714,"(0, 7.0)",94.64285714285714,2,87.5,6.30357556749064
FOX-GDL,EC2.M5.16C,5,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,,"(0, 0)",0.0,"(0, 0)",0.0,0,20.0,,"(0, 0)",0.0,"(0, 0)",0.0,11,0.0,9.899494936611665,"(0, 0)",0.0,"(0, 0)",0.0,0,40.0,0.0,"(0, 0)",0.0,"(0, 0)",0.0,557,20.0,,"(0, 0)",0.0,"(0, 0)",0.0,0,60.0,0.5773502691896258
FOX-GDL,EC2.M5SB.16C,134,"(0, 0)",0.0,"(0, 0)",0.0,37,0.7462686567164178,33.200461282497706,"(0, 0.0)",92.53731343283582,"(0, 0.0)",92.53731343283582,0,92.53731343283582,4.703985308796418,"(0, 0)",0.0,"(0, 0)",0.0,22,2.9850746268656714,22.729211703172666,"(0, 0)",0.0,"(0, 0)",0.0,0,70.1492537313433,2.029518304306708,"(0, 0)",0.0,"(0, 0)",0.0,247,0.0,273.140845995296,"(0, 0)",0.0,"(0, 0)",0.0,35,1.4925373134328357,81.2512799691219
FOX-GDL,EC2.M5SC.16C,37,"(0, 0)",0.0,"(0, 0)",0.0,78,0.0,3.6556307750696546,"(0, 0.0)",91.8918918918919,"(0, 0.0)",91.8918918918919,2,91.8918918918919,8.301741920760904,"(0, 70.0)",86.48648648648648,"(0, 0)",0.0,20,0.0,26.827236250473316,"(0, 2.0)",81.08108108108108,"(0, 0)",0.0,0,81.08108108108108,1.674042817504591,"(14.0, 448.0)",81.08108108108108,"(0, 0)",0.0,186,0.0,182.54875619159057,"(0, 0)",0.0,"(0, 0)",0.0,29,8.108108108108109,19.529294235412948
FOX-GDL,EC2.M6G.19,7,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,,"(0, 0.0)",85.71428571428571,"(0, 52.0)",100.0,7,0.0,19.65415259647982,"(0, 0)",0.0,"(0, 0)",0.0,30,14.285714285714285,21.13764414498456,"(0, 0)",0.0,"(0, 0)",0.0,1,57.14285714285714,0.816496580927726,"(4.0, 55.0)",85.71428571428571,"(0, 0)",0.0,16,14.285714285714285,19.180719485983836,"(4.0, 63.0)",85.71428571428571,"(0, 0)",0.0,28,0.0,24.589970855343985
FOX-GDL,EC2.M6GD.19,5,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,,"(0, 0.0)",100.0,"(0, 0.0)",100.0,0,100.0,0.0,"(27.0, 31.0)",80.0,"(27.0, 61.0)",100.0,35,0.0,14.628738838327793,"(0, 1.0)",80.0,"(0, 4.0)",100.0,1,80.0,1.6431676725154982,"(4.0, 5.0)",80.0,"(4.0, 24.0)",100.0,8,0.0,8.734987120768983,"(9.0, 70.0)",80.0,"(9.0, 136.0)",100.0,68,40.0,45.21283003750152
FOX-GDL,EC2.M7G.21,19,"(0, 0)",0.0,"(0, 0)",0.0,31,0.0,39.97664153142267,"(0, 0.0)",100.0,"(0, 0.0)",100.0,0,100.0,0.0,"(0, 18.0)",84.21052631578947,"(0, 76.0)",94.73684210526315,14,0.0,24.303394223034648,"(0, 38.0)",84.21052631578947,"(0, 40.0)",94.73684210526315,19,0.0,16.53210384422805,"(0, 18.0)",84.21052631578947,"(0, 44.0)",94.73684210526315,10,5.263157894736842,16.15911380813711,"(1.0, 72.0)",84.21052631578947,"(1.0, 84.0)",94.73684210526315,16,0.0,28.727932707507144
FOX-GDL,EC2.M7GD.21,11,"(0, 0)",0.0,"(0, 0)",0.0,26,0.0,16.743157806499145,"(0, 0.0)",90.9090909090909,"(0, 0.0)",90.9090909090909,0,90.9090909090909,0.9045340337332909,"(4.0, 61.0)",81.81818181818183,"(4.0, 87.0)",90.9090909090909,42,27.27272727272727,29.777355643020236,"(0, 3.0)",81.81818181818183,"(0, 0)",0.0,0,72.72727272727273,1.2018504251546631,"(7.0, 62.0)",81.81818181818183,"(7.0, 66.0)",90.9090909090909,33,0.0,24.772072088453875,"(0, 15.0)",81.81818181818183,"(0, 66.0)",90.9090909090909,34,0.0,85.4628042430794
FOX-GDL,EC2.M7GDK.21,15,"(8.0, 37.0)",80.0,"(0, 37.0)",93.33333333333333,19,0.0,14.554658884291834,"(0, 0.0)",93.33333333333333,"(0, 0.0)",93.33333333333333,1,93.33333333333333,3.872983346207417,"(0, 0)",0.0,"(0, 0)",0.0,29,6.666666666666667,,"(0, 0)",0.0,"(0, 0)",0.0,0,6.666666666666667,,"(0, 0)",0.0,"(0, 0)",0.0,9,6.666666666666667,,"(0, 0)",0.0,"(0, 0)",0.0,1,6.666666666666667,
FOX-GDL,EC2.M7GK.21,92,"(3.0, 17.0)",85.86956521739131,"(3.0, 29.0)",93.47826086956522,13,22.82608695652174,10.761647985667212,"(0, 4.0)",98.91304347826086,"(0, 4.0)",98.91304347826086,0,76.08695652173914,1.734669385976214,"(0, 0)",0.0,"(0, 0)",0.0,43,5.434782608695652,9.522904718924487,"(0, 0)",0.0,"(0, 0)",0.0,1,35.869565217391305,1.1212238211627763,"(0, 0)",0.0,"(0, 0)",0.0,20,7.608695652173914,18.046592120937603,"(0, 0)",0.0,"(0, 0)",0.0,12,0.0,15.723088277392037
FOX-GDL,EC2.M8G.23,279,"(0, 60.0)",80.28673835125448,"(0, 90.0)",90.68100358422939,33,1.4336917562724014,32.122062106668736,"(0, 0.0)",84.58781362007169,"(0, 8.0)",94.6236559139785,1,87.45519713261649,4.0144718994719,"(0, 0)",0.0,"(0, 0)",0.0,54,1.0752688172043012,27.18476968616614,"(0, 0)",0.0,"(0, 0)",0.0,0,43.727598566308245,1.439315689068767,"(0, 0)",0.0,"(0, 0)",0.0,14,15.053763440860216,10.994266486779793,"(0, 0)",0.0,"(0, 0)",0.0,1,54.48028673835126,3.623480919746622
FOX-GDL,EC2.M8GD.23,56,"(14.0, 77.0)",80.35714285714286,"(0, 77.0)",94.64285714285714,43,5.357142857142857,33.629759355156175,"(0, 3.0)",92.85714285714286,"(0, 3.0)",92.85714285714286,2,94.64285714285714,6.332763701883729,"(0, 0)",0.0,"(0, 0)",0.0,47,0.0,31.39287568347572,"(0, 0)",0.0,"(0, 0)",0.0,0,44.642857142857146,2.292686253374032,"(0, 0)",0.0,"(0, 0)",0.0,9,19.642857142857142,7.830884453415931,"(0, 0)",0.0,"(0, 0)",0.0,3,39.285714285714285,5.689845219717196
FOX-GDL,EC2.MM1.19,5,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,,"(1.0, 9.0)",80.0,"(0, 0)",0.0,3,60.0,3.8622100754188224
FOX-GDL,EC2.MM3.23,9,"(0, 0)",0.0,"(0, 0)",0.0,20,0.0,19.276929216034386,"(0, 7.0)",100.0,"(0, 7.0)",100.0,1,77.77777777777779,3.0867098629086893,"(14.0, 89.0)",88.88888888888889,"(0, 0)",0.0,38,11.11111111111111,32.37172487570861,"(0, 0)",0.0,"(0, 0)",0.0,4,33.33333333333333,7.849780100044052,"(3.0, 19.0)",88.88888888888889,"(0, 0)",0.0,12,44.44444444444444,4.69041575982343,"(0, 8.0)",88.88888888888889,"(0, 0)",0.0,2,77.77777777777779,2.7774602993176543
FOX-GDL,EC2.MM4.23,32,"(0, 0)",0.0,"(0, 0)",0.0,33,6.25,31.44491387642288,"(0, 0.0)",96.875,"(0, 0.0)",96.875,0,96.875,0.7071067811865476,"(0, 0)",0.0,"(0, 0)",0.0,47,3.125,31.559812089593226,"(0, 0)",0.0,"(0, 0)",0.0,1,59.375,2.3654255632418653,"(0, 0)",0.0,"(0, 0)",0.0,18,3.125,18.160788233141528,"(0, 0)",0.0,"(0, 0)",0.0,1,59.375,1.5174110293140939
FOX-GDL,EC2.MS1.22,6,"(1.0, 11.0)",83.33333333333334,"(0, 0)",0.0,6,33.33333333333333,4.449719092257397,"(0, 4.0)",83.33333333333334,"(0, 0)",0.0,1,50.0,2.1908902300206647,"(0, 0)",0.0,"(0, 0)",0.0,14,0.0,7.7781745930520225,"(0, 0)",0.0,"(0, 0)",0.0,1,16.666666666666664,,"(0, 0)",0.0,"(0, 0)",0.0,9,16.666666666666664,,"(0, 0)",0.0,"(0, 0)",0.0,2,16.666666666666664,
FOX-GDL,EC2.N1.16C,13,"(0, 0)",0.0,"(0, 0)",0.0,42,0.0,30.171730698343,"(0, 0.0)",84.61538461538461,"(0, 1.0)",92.3076923076923,0,92.3076923076923,2.213015114597254,"(0, 46.0)",84.61538461538461,"(0, 47.0)",92.3076923076923,16,0.0,24.56832440567659,"(0, 0.0)",84.61538461538461,"(0, 1.0)",100.0,0,100.0,0.3755338080994054,"(0, 0)",0.0,"(0, 0)",0.0,184,0.0,419.8633110906453,"(0, 0)",0.0,"(0, 0)",0.0,3,15.384615384615385,3.415650255319866
FOX-GDL,EC2.R5.16C,16,"(0, 0)",0.0,"(0, 0)",0.0,1,43.75,2.934469476943168,"(0, 7.0)",100.0,"(0, 7.0)",100.0,1,75.0,3.0740852297878796,"(73.0, 123.0)",81.25,"(0, 0)",0.0,74,62.5,24.853969103943545,"(0, 9.0)",81.25,"(0, 0)",0.0,2,68.75,3.2620584974867697,"(14.0, 25.0)",81.25,"(6.0, 25.0)",93.75,46,0.0,112.97859310506571,"(0, 36.0)",81.25,"(0, 109.0)",93.75,27,25.0,26.717570462685625
FOX-GDL,EC2.R5D.16C,6,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,,"(0, 0.0)",100.0,"(0, 0.0)",100.0,0,100.0,0.0,"(74.0, 108.0)",83.33333333333334,"(74.0, 120.0)",100.0,92,0.0,17.649362594722792,"(0, 1.0)",83.33333333333334,"(0, 2.0)",100.0,0,100.0,0.8366600265340756,"(475.0, 974.0)",83.33333333333334,"(438.0, 974.0)",100.0,660,0.0,242.6952135223657,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,
FOX-GDL,EC2.R6G.19,10,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,,"(0, 0.0)",90.0,"(0, 0.0)",90.0,0,90.0,1.8973665961010278,"(2.0, 46.0)",80.0,"(2.0, 78.0)",90.0,24,0.0,26.115661542028334,"(0, 2.0)",80.0,"(0, 0)",0.0,0,80.0,0.6408699444616557,"(6.0, 56.0)",80.0,"(4.0, 56.0)",90.0,61,0.0,108.85081533916042,"(0, 0)",0.0,"(0, 0)",0.0,28,0.0,34.51811118818641
FOX-GDL,EC2.R7G.21,14,"(0, 0)",0.0,"(0, 0)",0.0,2,7.142857142857142,,"(0, 0)",0.0,"(0, 0)",0.0,0,64.28571428571429,0.0,"(0, 0)",0.0,"(0, 0)",0.0,27,7.142857142857142,17.874562931719478,"(0, 0)",0.0,"(0, 0)",0.0,0,50.0,0.7867957924694431,"(0, 0)",0.0,"(0, 0)",0.0,45,0.0,48.346960312191,"(0, 0)",0.0,"(0, 0)",0.0,34,0.0,61.62881721330624
FOX-GDL,EC2.R7GD.21,6,"(0, 0)",0.0,"(0, 0)",0.0,32,0.0,28.29016319029166,"(0, 3.0)",83.33333333333334,"(0, 0)",0.0,0,66.66666666666666,1.3416407864998738,"(14.0, 81.0)",83.33333333333334,"(0, 0)",0.0,31,0.0,27.994642344563,"(0, 2.0)",83.33333333333334,"(0, 0)",0.0,0,83.33333333333334,0.8944271909999161,"(6.0, 33.0)",83.33333333333334,"(0, 0)",0.0,19,0.0,12.300406497347964,"(0, 5.0)",83.33333333333334,"(0, 74.0)",100.0,14,0.0,29.309839076096388
FOX-GDL,EC2.R7GDK.21,61,"(1.0, 14.0)",81.9672131147541,"(0, 19.0)",90.1639344262295,11,0.0,9.450041200361222,"(0, 0.0)",98.36065573770492,"(0, 0.0)",98.36065573770492,0,98.36065573770492,1.9205531989934397,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,,"(0, 0)",0.0,"(0, 0)",0.0,10,1.639344262295082,,"(0, 0)",0.0,"(0, 0)",0.0,2,1.639344262295082,
FOX-GDL,EC2.R7GK.21,176,"(10.0, 28.0)",82.38636363636364,"(3.0, 28.0)",93.18181818181817,20,18.181818181818183,11.793090292774425,"(0, 3.0)",81.25,"(0, 4.0)",98.29545454545455,1,81.25,1.7589181628058412,"(39.0, 66.0)",80.11363636363636,"(35.0, 94.0)",90.3409090909091,52,18.181818181818183,12.154616611351594,"(0, 3.0)",84.0909090909091,"(0, 0)",0.0,1,84.0909090909091,1.239316453210958,"(3.0, 25.0)",80.11363636363636,"(0, 0)",0.0,11,25.568181818181817,9.1423410251147,"(0, 7.0)",80.11363636363636,"(0, 49.0)",90.9090909090909,4,26.136363636363637,8.482677502420028
FOX-GDL,EC2.R8G.23,192,"(0, 41.0)",80.20833333333334,"(0, 136.0)",90.10416666666666,24,4.6875,27.944587439417983,"(0, 0.0)",93.75,"(0, 0.0)",93.75,0,95.3125,1.1162765331356381,"(5.0, 131.0)",80.20833333333334,"(0, 0)",0.0,60,5.729166666666666,33.22226878287756,"(0, 0)",0.0,"(0, 0)",0.0,1,65.625,1.8250849985133737,"(4.0, 41.0)",80.20833333333334,"(0, 0)",0.0,15,17.708333333333336,15.03642145367147,"(0, 4.0)",82.8125,"(0, 22.0)",90.10416666666666,1,78.64583333333334,3.5439100419578
FOX-GDL,EC2.R8GD.23,54,"(32.0, 83.0)",81.48148148148148,"(0, 82.0)",94.44444444444444,50,7.4074074074074066,24.963005472263273,"(0, 11.0)",83.33333333333334,"(0, 12.0)",92.5925925925926,6,7.4074074074074066,5.855945988837235,"(0, 0)",0.0,"(0, 0)",0.0,33,9.25925925925926,10.087402134255472,"(0, 0)",0.0,"(0, 0)",0.0,0,44.44444444444444,1.4332240069615962,"(0, 0)",0.0,"(0, 0)",0.0,9,9.25925925925926,5.715476066494082,"(0, 0)",0.0,"(0, 0)",0.0,7,0.0,12.397388357845298
FOX-GDL,EC2.X2GD.19,53,"(0, 0)",0.0,"(0, 0)",0.0,17,3.7735849056603774,29.277647534617437,"(0, 0.0)",88.67924528301887,"(0, 3.0)",92.45283018867924,0,88.67924528301887,1.6120464506555374,"(1.0, 39.0)",81.13207547169812,"(1.0, 112.0)",90.56603773584906,24,7.547169811320755,17.191815222317214,"(0, 5.0)",83.01886792452831,"(0, 0)",0.0,1,77.35849056603774,1.7818190780921446,"(7.0, 35.0)",83.01886792452831,"(7.0, 53.0)",90.56603773584906,18,7.547169811320755,14.63048257605207,"(0, 3.0)",81.13207547169812,"(0, 8.0)",94.33962264150944,1,81.13207547169812,2.39705701912599
FOX-GDL,EC2.X2N.16S,19,"(0, 0)",0.0,"(0, 0)",0.0,42,0.0,43.693739335777344,"(0, 0.0)",89.47368421052632,"(0, 1.0)",94.73684210526315,0,94.73684210526315,1.382852378872881,"(6.0, 18.0)",84.21052631578947,"(6.0, 22.0)",94.73684210526315,10,42.10526315789473,5.336621793208011,"(0, 3.0)",84.21052631578947,"(0, 5.0)",94.73684210526315,1,84.21052631578947,2.20711237349614,"(2.0, 29.0)",84.21052631578947,"(0, 0)",0.0,13,21.052631578947366,15.675477288915134,"(0, 13.0)",84.21052631578947,"(0, 0)",0.0,6,21.052631578947366,13.351580651082212
FOX-GDL,EC2.X8G.23,32,"(0, 50.0)",81.25,"(0, 0)",0.0,24,6.25,19.170220512486406,"(0, 0)",0.0,"(0, 0)",0.0,0,75.0,0.0,"(0, 0)",0.0,"(0, 0)",0.0,12,0.0,11.704193363597943,"(0, 0)",0.0,"(0, 0)",0.0,0,71.875,0.45769658728016005,"(0, 0)",0.0,"(0, 0)",0.0,16,12.5,20.31442564602955,"(0, 0)",0.0,"(0, 0)",0.0,0,65.625,2.5431343785833396
FOX-GDL,KETTLE-DF,26,"(0, 0)",0.0,"(0, 0)",0.0,8,0.0,12.020815280171307,"(0, 0)",0.0,"(0, 0)",0.0,7,11.538461538461538,4.351301360445144,"(0, 0)",0.0,"(0, 0)",0.0,31,0.0,43.06672319853025,"(0, 0)",0.0,"(0, 0)",0.0,2,38.46153846153847,3.2396354880199247,"(0, 0)",0.0,"(0, 0)",0.0,40,7.6923076923076925,21.106772214939294,"(0, 0)",0.0,"(0, 0)",0.0,0,3.8461538461538463,
FOX-GDL,NW.LCI16.10KVA,11,"(0, 0)",0.0,"(0, 0)",0.0,27,0.0,38.483329724267186,"(0, 0.0)",90.9090909090909,"(0, 0.0)",90.9090909090909,0,90.9090909090909,0.9045340337332909,"(6.0, 41.0)",81.81818181818183,"(0, 0)",0.0,19,36.36363636363637,12.288205727444508,"(0, 4.0)",81.81818181818183,"(0, 0)",0.0,1,72.72727272727273,1.3017082793177759,"(12.0, 78.0)",81.81818181818183,"(11.0, 78.0)",90.9090909090909,40,0.0,27.76908752952142,"(0, 0)",0.0,"(0, 0)",0.0,5,27.27272727272727,3.5
FOX-GDL,NW.LCI16.15KVA,73,"(0, 0)",0.0,"(0, 0)",0.0,34,1.36986301369863,31.68005875071856,"(0, 0.0)",90.41095890410958,"(0, 0.0)",90.41095890410958,0,97.26027397260275,1.5246578077541904,"(2.0, 57.0)",80.82191780821918,"(2.0, 132.0)",90.41095890410958,39,6.8493150684931505,34.497949049368664,"(0, 5.0)",80.82191780821918,"(0, 0)",0.0,1,79.45205479452055,2.9402655135757008,"(0, 0)",0.0,"(0, 0)",0.0,30,1.36986301369863,32.090459938237395,"(0, 0)",0.0,"(0, 0)",0.0,3,12.32876712328767,8.583970604641571
FOX-GDL,NW.PUFFIN_MEDIUM,36,"(0, 0)",0.0,"(0, 0)",0.0,0,8.333333333333332,0.0,"(0, 1.0)",80.55555555555556,"(0, 5.0)",91.66666666666666,1,88.88888888888889,7.727592527722318,"(8.0, 31.0)",80.55555555555556,"(8.0, 53.0)",91.66666666666666,20,5.555555555555555,12.358612143669172,"(0, 4.0)",80.55555555555556,"(0, 0)",0.0,1,77.77777777777779,2.119180836869482,"(7.0, 26.0)",80.55555555555556,"(4.0, 57.0)",91.66666666666666,21,2.7777777777777777,27.628781729058066,"(0, 199.0)",80.55555555555556,"(0, 368.0)",91.66666666666666,52,0.0,109.192388555064
FOX-GDL,NW.SKYBRIDGE,50,"(0, 0)",0.0,"(0, 0)",0.0,64,2.0,53.62601980382284,"(0, 0.0)",96.0,"(0, 0.0)",96.0,0,100.0,0.19794866372215741,"(13.0, 44.0)",80.0,"(1.0, 44.0)",90.0,26,0.0,15.161726787660879,"(0, 3.0)",82.0,"(0, 6.0)",90.0,1,82.0,1.6672726171199417,"(5.0, 19.0)",80.0,"(5.0, 40.0)",90.0,30,0.0,81.67850996046452,"(0, 0)",0.0,"(0, 0)",0.0,103,0.0,158.5140121992124
FOX-GDL,NW.THUNDERACK_TALL,32,"(0, 0)",0.0,"(0, 0)",0.0,15,0.0,34.66737428515231,"(0, 1.0)",84.375,"(0, 0)",0.0,0,84.375,0.2668802563418119,"(0, 0)",0.0,"(0, 0)",0.0,26,6.25,12.817956155331473,"(0, 0)",0.0,"(0, 0)",0.0,1,53.125,1.5048939771136507,"(0, 0)",0.0,"(0, 0)",0.0,42,0.0,33.158841534797695,"(0, 0)",0.0,"(0, 0)",0.0,49,0.0,81.41519994822033
FOX-GDL,S3.HANUMANAV1.21,9,"(0, 7.0)",88.88888888888889,"(0, 128.0)",100.0,16,0.0,42.02611621889946,"(0, 0)",0.0,"(0, 0)",0.0,10,22.22222222222222,0.0,"(0, 0)",0.0,"(0, 0)",0.0,38,22.22222222222222,0.0,"(0, 0)",0.0,"(0, 0)",0.0,0,22.22222222222222,0.0,"(0, 0)",0.0,"(0, 0)",0.0,6,22.22222222222222,0.0,"(0, 0)",0.0,"(0, 0)",0.0,4,22.22222222222222,0.0
FOX-GDL,S3.HANUMANCV1.21,237,"(0, 69.0)",80.59071729957806,"(0, 80.0)",90.29535864978902,41,7.59493670886076,30.275475216208505,"(0, 1.0)",81.85654008438819,"(0, 9.0)",95.35864978902954,1,81.85654008438819,4.469764820391896,"(0, 0)",0.0,"(0, 0)",0.0,47,0.8438818565400843,31.357179836087415,"(0, 0)",0.0,"(0, 0)",0.0,1,16.033755274261605,1.73620173259242,"(0, 0)",0.0,"(0, 0)",0.0,7,5.485232067510549,5.138298979440219,"(0, 0)",0.0,"(0, 0)",0.0,3,10.548523206751055,3.7520717381257955
